order_id,customer_id,date_key,order_date,ordered_at,order_status,is_successful_order,is_cancelled,is_returned,payment_method,shipping_cost,distinct_items_count,total_quantity,gross_order_amount,total_discount_amount,net_merchandise_amount,total_order_cost,total_gross_profit,total_paid_amount
ORD_21951,CUST_1624,2023-03-22,2023-03-22,2023-03-22 01:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),8.80,1,1,209.52,0.00,209.52,135.69,73.83,218.32
ORD_21952,CUST_1453,2023-11-01,2023-11-01,2023-11-01 09:00:00,Completed,1,0,0,QRIS,0.00,1,2,48.56,2.43,46.13,29.20,16.93,46.13
ORD_21953,CUST_1392,2023-06-21,2023-06-21,2023-06-21 16:00:00,Completed,1,0,0,BNPL,3.61,2,2,402.39,0.00,402.39,212.98,189.41,406.00
ORD_21954,CUST_1712,2024-04-27,2024-04-27,2024-04-27 12:00:00,Completed,1,0,0,BNPL,8.78,1,1,20.21,0.00,20.21,14.77,5.44,28.99
ORD_21955,CUST_2151,2023-05-05,2023-05-05,2023-05-05 23:00:00,Completed,1,0,0,Virtual Account Bank Transfer,6.82,1,1,19.60,1.96,17.64,9.81,7.83,24.46
ORD_21956,CUST_1096,2024-04-02,2024-04-02,2024-04-02 10:00:00,Completed,1,0,0,Virtual Account Bank Transfer,7.48,1,2,233.32,0.00,233.32,138.06,95.26,240.80
ORD_21957,CUST_1246,2024-02-02,2024-02-02,2024-02-02 10:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),7.23,1,1,104.47,15.67,88.80,59.59,29.21,96.03
ORD_21958,CUST_1794,2023-04-16,2023-04-16,2023-04-16 19:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,1,227.68,0.00,227.68,108.33,119.35,227.68
ORD_21959,CUST_1292,2024-04-15,2024-04-15,2024-04-15 22:00:00,Completed,1,0,0,Virtual Account Bank Transfer,4.11,1,1,130.74,0.00,130.74,88.59,42.15,134.85
ORD_21960,CUST_1027,2023-07-02,2023-07-02,2023-07-02 21:00:00,Completed,1,0,0,QRIS,0.00,3,4,532.82,22.27,510.55,357.58,152.97,510.55
ORD_21961,CUST_1490,2023-10-13,2023-10-13,2023-10-13 18:00:00,Completed,1,0,0,BNPL,6.40,1,1,141.39,0.00,141.39,75.73,65.66,147.79
ORD_21962,CUST_1597,2024-04-21,2024-04-21,2024-04-21 06:00:00,Delivered,1,0,0,Credit Card,5.91,2,2,316.33,0.00,316.33,200.16,116.17,322.24
ORD_21963,CUST_2063,2023-06-10,2023-06-10,2023-06-10 22:00:00,Delivered,1,0,0,Virtual Account Bank Transfer,7.48,1,1,112.15,0.00,112.15,81.68,30.47,119.63
ORD_21964,CUST_2005,2023-04-18,2023-04-18,2023-04-18 01:00:00,Completed,1,0,0,Virtual Account Bank Transfer,4.04,1,2,143.56,21.53,122.03,105.74,16.29,126.07
ORD_21965,CUST_1512,2023-08-23,2023-08-23,2023-08-23 01:00:00,Cancelled,0,1,0,Virtual Account Bank Transfer,0.00,3,5,348.38,0.00,348.38,179.01,169.37,348.38
ORD_21966,CUST_1713,2024-02-21,2024-02-21,2024-02-21 22:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,2,3,414.65,24.39,390.26,225.93,164.33,390.26
ORD_21967,CUST_1636,2024-02-15,2024-02-15,2024-02-15 15:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,221.10,0.00,221.10,105.90,115.20,221.10
ORD_21968,CUST_1358,2023-06-22,2023-06-22,2023-06-22 01:00:00,Completed,1,0,0,Credit Card,0.00,1,1,317.90,0.00,317.90,147.44,170.46,317.90
ORD_21969,CUST_2138,2023-06-27,2023-06-27,2023-06-27 16:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,312.13,31.21,280.92,148.46,132.46,280.92
ORD_21970,CUST_1436,2023-09-13,2023-09-13,2023-09-13 22:00:00,Completed,1,0,0,QRIS,4.76,2,3,772.97,0.00,772.97,467.77,305.20,777.73
ORD_21971,CUST_1031,2023-10-18,2023-10-18,2023-10-18 01:00:00,Cancelled,0,1,0,Virtual Account Bank Transfer,8.53,3,4,706.39,20.97,685.42,426.14,259.28,693.95
ORD_21972,CUST_1441,2023-09-27,2023-09-27,2023-09-27 03:00:00,Completed,1,0,0,QRIS,6.86,3,5,656.17,0.00,656.17,415.74,240.43,663.03
ORD_21973,CUST_2028,2024-06-03,2024-06-03,2024-06-03 03:00:00,Completed,1,0,0,QRIS,7.42,2,2,266.23,19.37,246.86,159.86,87.00,254.28
ORD_21974,CUST_2094,2023-09-25,2023-09-25,2023-09-25 07:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),6.47,3,3,520.92,6.06,514.86,280.86,234.00,521.33
ORD_21975,CUST_1634,2023-11-14,2023-11-14,2023-11-14 10:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),0.00,2,3,269.66,24.54,245.12,135.10,110.02,245.12
ORD_21976,CUST_1840,2024-01-29,2024-01-29,2024-01-29 08:00:00,Completed,1,0,0,BNPL,3.90,3,3,552.84,6.16,546.68,309.49,237.19,550.58
ORD_21977,CUST_1758,2024-05-20,2024-05-20,2024-05-20 18:00:00,Completed,1,0,0,Credit Card,0.00,2,3,416.94,0.00,416.94,238.91,178.03,416.94
ORD_21978,CUST_1248,2023-09-06,2023-09-06,2023-09-06 08:00:00,Completed,1,0,0,QRIS,6.10,1,1,153.61,0.00,153.61,96.17,57.44,159.71
ORD_21979,CUST_1985,2023-02-22,2023-02-22,2023-02-22 00:00:00,Completed,1,0,0,BNPL,6.12,2,2,411.74,0.00,411.74,206.27,205.47,417.86
ORD_21980,CUST_1120,2023-06-11,2023-06-11,2023-06-11 11:00:00,Completed,1,0,0,Virtual Account Bank Transfer,6.15,1,1,88.90,0.00,88.90,62.43,26.47,95.05
ORD_21981,CUST_1793,2023-11-08,2023-11-08,2023-11-08 13:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,2,275.08,0.00,275.08,178.24,96.84,275.08
ORD_21982,CUST_1481,2023-09-10,2023-09-10,2023-09-10 02:00:00,Completed,1,0,0,BNPL,0.00,1,3,473.67,23.68,449.99,342.18,107.81,449.99
ORD_21983,CUST_1844,2023-08-20,2023-08-20,2023-08-20 19:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),2.93,2,3,565.57,28.28,537.29,278.72,258.57,540.22
ORD_21984,CUST_2085,2024-04-10,2024-04-10,2024-04-10 15:00:00,Completed,1,0,0,Credit Card,7.66,1,1,75.48,0.00,75.48,48.99,26.49,83.14
ORD_21985,CUST_1540,2024-06-20,2024-06-20,2024-06-20 02:00:00,Cancelled,0,1,0,E-Wallet (GoPay/OVO),4.38,1,2,455.36,0.00,455.36,216.66,238.70,459.74
ORD_21986,CUST_1466,2023-06-25,2023-06-25,2023-06-25 07:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),0.00,2,3,607.55,0.00,607.55,317.49,290.06,607.55
ORD_21987,CUST_2090,2024-04-12,2024-04-12,2024-04-12 23:00:00,Completed,1,0,0,QRIS,0.00,1,1,112.15,0.00,112.15,81.68,30.47,112.15
ORD_21988,CUST_1423,2024-06-07,2024-06-07,2024-06-07 02:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,141.39,0.00,141.39,75.73,65.66,141.39
ORD_21989,CUST_1526,2023-08-28,2023-08-28,2023-08-28 09:00:00,Completed,1,0,0,Credit Card,8.36,1,2,500.62,0.00,500.62,311.10,189.52,508.98
ORD_21990,CUST_1147,2023-09-16,2023-09-16,2023-09-16 09:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,2,3,395.88,0.00,395.88,186.42,209.46,395.88
ORD_21991,CUST_1835,2023-08-28,2023-08-28,2023-08-28 05:00:00,Returned,0,0,1,E-Wallet (GoPay/OVO),0.00,1,2,624.26,0.00,624.26,296.92,327.34,624.26
ORD_21992,CUST_1883,2023-03-28,2023-03-28,2023-03-28 10:00:00,Completed,1,0,0,BNPL,8.04,1,1,153.61,0.00,153.61,96.17,57.44,161.65
ORD_21993,CUST_2054,2024-05-02,2024-05-02,2024-05-02 15:00:00,Returned,0,0,1,Credit Card,6.16,3,4,736.56,42.05,694.51,350.73,343.78,700.67
ORD_21994,CUST_2018,2023-08-10,2023-08-10,2023-08-10 04:00:00,Shipped,1,0,0,QRIS,3.23,1,2,473.80,0.00,473.80,315.12,158.68,477.03
ORD_21995,CUST_1838,2024-04-14,2024-04-14,2024-04-14 15:00:00,Completed,1,0,0,BNPL,0.00,1,2,331.60,16.58,315.02,191.82,123.20,315.02
ORD_21996,CUST_1358,2023-05-27,2023-05-27,2023-05-27 21:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,3,3,360.98,1.80,359.18,183.18,176.00,359.18
ORD_21997,CUST_1898,2024-06-14,2024-06-14,2024-06-14 07:00:00,Completed,1,0,0,QRIS,0.00,4,7,1526.58,48.47,1478.11,861.46,616.65,1478.11
ORD_21998,CUST_1590,2024-02-04,2024-02-04,2024-02-04 04:00:00,Completed,1,0,0,Credit Card,8.45,1,2,253.44,0.00,253.44,130.26,123.18,261.89
ORD_21999,CUST_1856,2025-01-28,2025-01-28,2025-01-28 01:00:00,Completed,1,0,0,BNPL,0.00,2,2,495.06,22.06,473.00,305.46,167.54,473.00
ORD_22000,CUST_1327,2024-01-19,2024-01-19,2024-01-19 09:00:00,Completed,1,0,0,BNPL,0.00,1,1,175.82,0.00,175.82,107.16,68.66,175.82
ORD_22001,CUST_1211,2024-01-08,2024-01-08,2024-01-08 18:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),8.84,1,2,92.96,4.65,88.31,44.62,43.69,97.15
ORD_22002,CUST_1582,2023-10-28,2023-10-28,2023-10-28 21:00:00,Completed,1,0,0,Credit Card,4.49,3,6,1334.15,80.77,1253.38,747.51,505.87,1257.87
ORD_22003,CUST_1946,2023-01-12,2023-01-12,2023-01-12 18:00:00,Completed,1,0,0,Credit Card,0.00,1,1,221.42,0.00,221.42,106.25,115.17,221.42
ORD_22004,CUST_1123,2023-11-09,2023-11-09,2023-11-09 04:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),3.17,1,1,126.72,0.00,126.72,65.13,61.59,129.89
ORD_22005,CUST_1948,2023-04-15,2023-04-15,2023-04-15 17:00:00,Completed,1,0,0,QRIS,5.22,2,2,270.24,22.37,247.87,139.54,108.33,253.09
ORD_22006,CUST_1598,2023-09-17,2023-09-17,2023-09-17 04:00:00,Completed,1,0,0,BNPL,7.91,1,1,220.56,11.03,209.53,150.69,58.84,217.44
ORD_22007,CUST_1686,2023-11-23,2023-11-23,2023-11-23 11:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),4.05,2,4,473.86,1.96,471.90,221.34,250.56,475.95
ORD_22008,CUST_1922,2024-07-02,2024-07-02,2024-07-02 02:00:00,Completed,1,0,0,Credit Card,0.00,3,4,603.38,43.70,559.68,355.38,204.30,559.68
ORD_22009,CUST_1542,2023-05-02,2023-05-02,2023-05-02 13:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,2,297.68,0.00,297.68,164.90,132.78,297.68
ORD_22010,CUST_1194,2023-12-21,2023-12-21,2023-12-21 07:00:00,Completed,1,0,0,Virtual Account Bank Transfer,7.45,3,5,945.35,24.24,921.11,482.30,438.81,928.56
ORD_22011,CUST_1784,2024-08-10,2024-08-10,2024-08-10 22:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),6.12,2,2,256.09,17.07,239.02,124.74,114.28,245.14
ORD_22012,CUST_1350,2023-03-13,2023-03-13,2023-03-13 13:00:00,Completed,1,0,0,Virtual Account Bank Transfer,6.44,1,1,85.34,0.00,85.34,47.09,38.25,91.78
ORD_22013,CUST_1899,2024-08-24,2024-08-24,2024-08-24 22:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),5.27,2,2,194.16,5.83,188.33,104.80,83.53,193.60
ORD_22014,CUST_1555,2023-05-26,2023-05-26,2023-05-26 08:00:00,Cancelled,0,1,0,Credit Card,7.38,1,1,64.22,0.00,64.22,43.96,20.26,71.60
ORD_22015,CUST_1900,2024-02-21,2024-02-21,2024-02-21 09:00:00,Completed,1,0,0,Credit Card,3.65,1,1,209.69,0.00,209.69,131.92,77.77,213.34
ORD_22016,CUST_1116,2024-02-20,2024-02-20,2024-02-20 15:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),5.90,1,2,500.62,25.03,475.59,311.10,164.49,481.49
ORD_22017,CUST_1642,2023-04-25,2023-04-25,2023-04-25 13:00:00,Completed,1,0,0,BNPL,0.00,2,2,153.12,4.45,148.67,106.39,42.28,148.67
ORD_22018,CUST_1953,2023-07-17,2023-07-17,2023-07-17 08:00:00,Completed,1,0,0,QRIS,0.00,1,1,209.52,0.00,209.52,135.69,73.83,209.52
ORD_22019,CUST_1126,2024-02-22,2024-02-22,2024-02-22 13:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,3,527.46,79.12,448.34,321.48,126.86,448.34
ORD_22020,CUST_1394,2023-03-31,2023-03-31,2023-03-31 17:00:00,Delivered,1,0,0,QRIS,6.46,2,2,269.84,22.14,247.70,136.45,111.25,254.16
ORD_22021,CUST_1352,2024-09-05,2024-09-05,2024-09-05 12:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),5.31,2,3,971.42,59.63,911.79,454.40,457.39,917.10
ORD_22022,CUST_1476,2024-08-26,2024-08-26,2024-08-26 10:00:00,Completed,1,0,0,Credit Card,2.51,3,6,638.36,21.53,616.83,420.98,195.85,619.34
ORD_22023,CUST_1198,2023-09-12,2023-09-12,2023-09-12 06:00:00,Cancelled,0,1,0,Credit Card,5.19,2,4,887.41,0.00,887.41,407.20,480.21,892.60
ORD_22024,CUST_2086,2023-10-03,2023-10-03,2023-10-03 17:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),5.11,2,3,379.61,0.00,379.61,260.65,118.96,384.72
ORD_22025,CUST_1235,2023-12-16,2023-12-16,2023-12-16 01:00:00,Completed,1,0,0,Credit Card,6.07,3,4,525.14,0.00,525.14,264.92,260.22,531.21
ORD_22026,CUST_2138,2023-08-24,2023-08-24,2023-08-24 11:00:00,Completed,1,0,0,QRIS,0.00,2,3,590.80,0.00,590.80,316.79,274.01,590.80
ORD_22027,CUST_2030,2024-02-29,2024-02-29,2024-02-29 04:00:00,Completed,1,0,0,Credit Card,0.00,1,1,103.84,10.38,93.46,57.45,36.01,93.46
ORD_22028,CUST_1611,2024-08-07,2024-08-07,2024-08-07 16:00:00,Completed,1,0,0,QRIS,4.88,2,2,334.90,0.00,334.90,162.37,172.53,339.78
ORD_22029,CUST_1265,2024-06-30,2024-06-30,2024-06-30 21:00:00,Completed,1,0,0,BNPL,7.18,1,1,246.78,12.34,234.44,177.20,57.24,241.62
ORD_22030,CUST_2076,2024-02-02,2024-02-02,2024-02-02 16:00:00,Completed,1,0,0,Virtual Account Bank Transfer,7.82,1,1,242.17,0.00,242.17,158.97,83.20,249.99
ORD_22031,CUST_1081,2023-01-13,2023-01-13,2023-01-13 09:00:00,Completed,1,0,0,Virtual Account Bank Transfer,3.74,2,2,516.85,24.23,492.62,286.14,206.48,496.36
ORD_22032,CUST_1515,2024-08-09,2024-08-09,2024-08-09 01:00:00,Completed,1,0,0,BNPL,0.00,1,1,312.13,15.61,296.52,148.46,148.06,296.52
ORD_22033,CUST_1810,2024-04-27,2024-04-27,2024-04-27 00:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,209.69,0.00,209.69,131.92,77.77,209.69
ORD_22034,CUST_1290,2023-04-07,2023-04-07,2023-04-07 21:00:00,Completed,1,0,0,QRIS,4.07,4,8,1262.36,11.62,1250.74,728.69,522.05,1254.81
ORD_22035,CUST_1375,2024-04-23,2024-04-23,2024-04-23 05:00:00,Completed,1,0,0,BNPL,0.00,2,3,464.57,0.00,464.57,289.60,174.97,464.57
ORD_22036,CUST_1163,2024-01-15,2024-01-15,2024-01-15 01:00:00,Completed,1,0,0,Virtual Account Bank Transfer,4.66,1,1,171.31,0.00,171.31,107.73,63.58,175.97
ORD_22037,CUST_1974,2023-04-22,2023-04-22,2023-04-22 03:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),8.88,1,2,544.70,0.00,544.70,313.34,231.36,553.58
ORD_22038,CUST_1657,2023-12-17,2023-12-17,2023-12-17 23:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),8.85,1,1,140.18,0.00,140.18,65.23,74.95,149.03
ORD_22039,CUST_1416,2024-04-06,2024-04-06,2024-04-06 09:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,3,5,855.05,0.00,855.05,420.87,434.18,855.05
ORD_22040,CUST_1601,2023-01-26,2023-01-26,2023-01-26 15:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,157.70,0.00,157.70,74.94,82.76,157.70
ORD_22041,CUST_1483,2023-05-02,2023-05-02,2023-05-02 08:00:00,Completed,1,0,0,BNPL,0.00,1,1,77.50,0.00,77.50,35.77,41.73,77.50
ORD_22042,CUST_1439,2024-07-15,2024-07-15,2024-07-15 13:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,2,3,440.88,0.00,440.88,274.15,166.73,440.88
ORD_22043,CUST_1140,2024-12-22,2024-12-22,2024-12-22 00:00:00,Completed,1,0,0,BNPL,3.38,1,2,297.68,0.00,297.68,164.90,132.78,301.06
ORD_22044,CUST_1620,2023-04-10,2023-04-10,2023-04-10 18:00:00,Cancelled,0,1,0,Virtual Account Bank Transfer,6.40,2,2,285.64,6.42,279.22,150.21,129.01,285.62
ORD_22045,CUST_1107,2023-07-12,2023-07-12,2023-07-12 05:00:00,Completed,1,0,0,Credit Card,5.35,2,2,381.29,0.00,381.29,204.50,176.79,386.64
ORD_22046,CUST_1120,2023-10-13,2023-10-13,2023-10-13 08:00:00,Completed,1,0,0,QRIS,0.00,1,1,250.95,0.00,250.95,127.18,123.77,250.95
ORD_22047,CUST_2048,2024-06-15,2024-06-15,2024-06-15 19:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,4,7,1249.75,25.09,1224.66,624.26,600.40,1224.66
ORD_22048,CUST_1153,2023-06-04,2023-06-04,2023-06-04 13:00:00,Completed,1,0,0,Credit Card,0.00,2,2,245.23,15.58,229.65,133.18,96.47,229.65
ORD_22049,CUST_1765,2023-12-21,2023-12-21,2023-12-21 19:00:00,Completed,1,0,0,BNPL,4.95,1,1,211.74,0.00,211.74,96.61,115.13,216.69
ORD_22050,CUST_1751,2024-07-11,2024-07-11,2024-07-11 14:00:00,Completed,1,0,0,BNPL,0.00,1,1,209.69,0.00,209.69,131.92,77.77,209.69
ORD_22051,CUST_1604,2023-04-03,2023-04-03,2023-04-03 20:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,1,121.11,0.00,121.11,55.94,65.17,121.11
ORD_22052,CUST_1399,2023-09-11,2023-09-11,2023-09-11 01:00:00,Completed,1,0,0,Credit Card,4.81,2,2,194.56,5.44,189.12,96.35,92.77,193.93
ORD_22053,CUST_2064,2023-10-16,2023-10-16,2023-10-16 17:00:00,Completed,1,0,0,Virtual Account Bank Transfer,2.85,2,2,479.07,0.00,479.07,316.53,162.54,481.92
ORD_22054,CUST_2039,2023-05-30,2023-05-30,2023-05-30 00:00:00,Completed,1,0,0,Credit Card,8.57,1,2,379.22,0.00,379.22,270.06,109.16,387.79
ORD_22055,CUST_1882,2024-02-11,2024-02-11,2024-02-11 13:00:00,Completed,1,0,0,QRIS,6.28,1,1,77.50,0.00,77.50,35.77,41.73,83.78
ORD_22056,CUST_2036,2023-05-24,2023-05-24,2023-05-24 08:00:00,Completed,1,0,0,BNPL,6.60,2,4,655.43,0.00,655.43,304.60,350.83,662.03
ORD_22057,CUST_2029,2023-06-26,2023-06-26,2023-06-26 20:00:00,Cancelled,0,1,0,Credit Card,6.02,1,3,348.51,34.85,313.66,233.31,80.35,319.68
ORD_22058,CUST_1345,2024-05-26,2024-05-26,2024-05-26 11:00:00,Completed,1,0,0,QRIS,0.00,1,1,199.67,0.00,199.67,124.34,75.33,199.67
ORD_22059,CUST_2095,2023-05-30,2023-05-30,2023-05-30 09:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),8.71,3,3,811.84,28.25,783.59,518.53,265.06,792.30
ORD_22060,CUST_1644,2023-05-09,2023-05-09,2023-05-09 16:00:00,Completed,1,0,0,Credit Card,5.14,1,1,272.35,0.00,272.35,156.67,115.68,277.49
ORD_22061,CUST_1015,2023-09-10,2023-09-10,2023-09-10 15:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,1,189.61,0.00,189.61,135.03,54.58,189.61
ORD_22062,CUST_1160,2024-01-24,2024-01-24,2024-01-24 19:00:00,Shipped,1,0,0,BNPL,8.07,2,2,52.42,0.00,52.42,30.27,22.15,60.49
ORD_22063,CUST_1997,2023-06-28,2023-06-28,2023-06-28 17:00:00,Completed,1,0,0,BNPL,0.00,1,1,209.52,0.00,209.52,135.69,73.83,209.52
ORD_22064,CUST_1117,2023-12-08,2023-12-08,2023-12-08 20:00:00,Completed,1,0,0,Credit Card,8.74,1,1,103.84,15.58,88.26,57.45,30.81,97.00
ORD_22065,CUST_1976,2023-06-21,2023-06-21,2023-06-21 04:00:00,Cancelled,0,1,0,QRIS,3.48,1,1,232.38,0.00,232.38,118.56,113.82,235.86
ORD_22066,CUST_1969,2023-10-04,2023-10-04,2023-10-04 08:00:00,Shipped,1,0,0,Credit Card,8.93,4,6,1046.21,16.58,1029.63,626.48,403.15,1038.56
ORD_22067,CUST_1628,2023-11-17,2023-11-17,2023-11-17 09:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,137.54,0.00,137.54,89.12,48.42,137.54
ORD_22068,CUST_1152,2024-01-15,2024-01-15,2024-01-15 14:00:00,Completed,1,0,0,Credit Card,0.00,1,1,19.60,1.96,17.64,9.81,7.83,17.64
ORD_22069,CUST_1912,2024-08-08,2024-08-08,2024-08-08 04:00:00,Completed,1,0,0,Virtual Account Bank Transfer,6.13,1,2,315.40,0.00,315.40,149.88,165.52,321.53
ORD_22070,CUST_2136,2023-05-22,2023-05-22,2023-05-22 08:00:00,Delivered,1,0,0,Credit Card,6.37,3,4,685.01,24.21,660.80,442.25,218.55,667.17
ORD_22071,CUST_1388,2023-08-27,2023-08-27,2023-08-27 03:00:00,Completed,1,0,0,Virtual Account Bank Transfer,7.55,1,1,209.69,0.00,209.69,131.92,77.77,217.24
ORD_22072,CUST_1025,2023-11-28,2023-11-28,2023-11-28 17:00:00,Shipped,1,0,0,Credit Card,0.00,1,1,137.54,0.00,137.54,89.12,48.42,137.54
ORD_22073,CUST_2121,2024-04-30,2024-04-30,2024-04-30 11:00:00,Completed,1,0,0,Virtual Account Bank Transfer,4.89,1,1,130.74,0.00,130.74,88.59,42.15,135.63
ORD_22074,CUST_1857,2023-03-24,2023-03-24,2023-03-24 16:00:00,Completed,1,0,0,Virtual Account Bank Transfer,4.04,1,1,189.61,0.00,189.61,135.03,54.58,193.65
ORD_22075,CUST_2066,2023-11-16,2023-11-16,2023-11-16 17:00:00,Completed,1,0,0,BNPL,8.67,1,1,123.16,0.00,123.16,65.76,57.40,131.83
ORD_22076,CUST_1039,2023-05-31,2023-05-31,2023-05-31 11:00:00,Cancelled,0,1,0,BNPL,5.39,2,2,435.32,21.39,413.93,206.85,207.08,419.32
ORD_22077,CUST_1838,2023-11-09,2023-11-09,2023-11-09 08:00:00,Completed,1,0,0,QRIS,5.48,3,4,915.24,0.00,915.24,549.15,366.09,920.72
ORD_22078,CUST_2162,2024-06-04,2024-06-04,2024-06-04 17:00:00,Completed,1,0,0,BNPL,3.47,1,1,213.90,0.00,213.90,100.60,113.30,217.37
ORD_22079,CUST_2186,2024-05-04,2024-05-04,2024-05-04 00:00:00,Completed,1,0,0,Virtual Account Bank Transfer,4.76,2,2,367.89,0.00,367.89,233.14,134.75,372.65
ORD_22080,CUST_1711,2023-07-25,2023-07-25,2023-07-25 05:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),0.00,1,2,427.80,21.39,406.41,201.20,205.21,406.41
ORD_22081,CUST_1422,2024-05-17,2024-05-17,2024-05-17 11:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,2,341.50,0.00,341.50,155.30,186.20,341.50
ORD_22082,CUST_1360,2023-02-17,2023-02-17,2023-02-17 00:00:00,Completed,1,0,0,Credit Card,6.00,1,1,309.23,0.00,309.23,173.47,135.76,315.23
ORD_22083,CUST_1953,2023-07-09,2023-07-09,2023-07-09 19:00:00,Completed,1,0,0,BNPL,7.77,2,3,704.47,63.31,641.16,402.93,238.23,648.93
ORD_22084,CUST_1496,2023-04-01,2023-04-01,2023-04-01 02:00:00,Completed,1,0,0,Credit Card,8.74,2,2,286.91,0.00,286.91,151.85,135.06,295.65
ORD_22085,CUST_1075,2023-05-02,2023-05-02,2023-05-02 17:00:00,Completed,1,0,0,QRIS,8.80,1,1,148.84,0.00,148.84,82.45,66.39,157.64
ORD_22086,CUST_1253,2023-11-07,2023-11-07,2023-11-07 12:00:00,Completed,1,0,0,BNPL,0.00,2,2,248.96,5.19,243.77,161.37,82.40,243.77
ORD_22087,CUST_1494,2024-06-09,2024-06-09,2024-06-09 19:00:00,Completed,1,0,0,Credit Card,8.69,3,5,717.49,26.15,691.34,440.62,250.72,700.03
ORD_22088,CUST_1984,2024-06-27,2024-06-27,2024-06-27 11:00:00,Completed,1,0,0,BNPL,0.00,1,3,58.80,0.00,58.80,29.43,29.37,58.80
ORD_22089,CUST_2055,2023-06-08,2023-06-08,2023-06-08 02:00:00,Shipped,1,0,0,Credit Card,0.00,1,1,130.74,6.54,124.20,88.59,35.61,124.20
ORD_22090,CUST_1647,2023-06-17,2023-06-17,2023-06-17 02:00:00,Completed,1,0,0,QRIS,0.00,1,3,226.44,0.00,226.44,146.97,79.47,226.44
ORD_22091,CUST_1036,2023-06-12,2023-06-12,2023-06-12 10:00:00,Completed,1,0,0,Credit Card,0.00,1,1,88.90,0.00,88.90,62.43,26.47,88.90
ORD_22092,CUST_2084,2023-03-07,2023-03-07,2023-03-07 06:00:00,Completed,1,0,0,BNPL,0.00,1,1,121.11,0.00,121.11,55.94,65.17,121.11
ORD_22093,CUST_1092,2024-10-28,2024-10-28,2024-10-28 00:00:00,Completed,1,0,0,Credit Card,5.62,3,6,1018.03,72.71,945.32,491.64,453.68,950.94
ORD_22094,CUST_1474,2023-03-20,2023-03-20,2023-03-20 13:00:00,Completed,1,0,0,QRIS,7.11,2,2,555.75,27.79,527.96,316.07,211.89,535.07
ORD_22095,CUST_1134,2024-03-20,2024-03-20,2024-03-20 17:00:00,Completed,1,0,0,QRIS,4.81,2,2,590.07,14.04,576.03,334.75,241.28,580.84
ORD_22096,CUST_1839,2024-01-21,2024-01-21,2024-01-21 16:00:00,Completed,1,0,0,QRIS,0.00,2,4,740.84,76.97,663.87,403.98,259.89,663.87
ORD_22097,CUST_1828,2023-11-09,2023-11-09,2023-11-09 04:00:00,Completed,1,0,0,BNPL,0.00,1,1,130.74,19.61,111.13,88.59,22.54,111.13
ORD_22098,CUST_1145,2023-11-24,2023-11-24,2023-11-24 21:00:00,Completed,1,0,0,QRIS,0.00,2,2,329.93,0.00,329.93,165.78,164.15,329.93
ORD_22099,CUST_1482,2023-07-16,2023-07-16,2023-07-16 18:00:00,Completed,1,0,0,Virtual Account Bank Transfer,3.61,3,4,652.64,59.22,593.42,401.46,191.96,597.03
